Date,Interval,Customer Eco Parent,Customer Ecosystem,Primary Staff Group,Offered,Handled,Average Speed of Answer,Service Level,Average Handle Time,Transfers,Forecasted Offered,Forecasted Handled,Forecasted AHT,Timesamp,SLA Numeric
Mon 12/22/2025,5:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_ES_EN_PHN_SG,35,33,0.4,100.00%,31.3,7,20,19,26.5,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_MA_EN_MSG_SG,0,0,-,-,-,0,1,1,19.7,12/22/2025 5:30:00,#VALUE!
Mon 12/22/2025,5:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_MA_EN_PHN_SG,8,6,4.5,100.00%,35.7,3,1,1,25,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Desktop,Desktop Premium,SBG_US_DT_PCS_EN_PHN_SG,5,5,0.4,100.00%,57.4,0,2,2,24.6,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_DE_OMNI_SG,0,0,-,-,-,0,1,1,24.5,12/22/2025 5:30:00,#VALUE!
Mon 12/22/2025,5:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_FR_OMNI_SG,0,0,-,-,-,0,0,0,25.9,12/22/2025 5:30:00,#VALUE!
Mon 12/22/2025,5:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_IT_OMNI_SG,1,1,0.1,100.00%,13.8,0,2,2,31,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_PT_OMNI_SG,0,0,-,-,-,0,1,1,33,12/22/2025 5:30:00,#VALUE!
Mon 12/22/2025,5:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_SP_OMNI_SG,2,3,0.1,100.00%,17.6,0,1,1,35,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_GE_EN_MSG_SSG,24,24,0.2,100.00%,28.2,0,30,30,29,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_HV_EN_MSG_SSG,8,8,0.3,100.00%,17,0,10,10,29,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_HV_EN_PHN_SSG,2,2,0.5,100.00%,11.4,0,3,3,14,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Mid-Market,Online Core Plus,SBG_US_OL_PR-C MM_EN_MSG_SG,1,1,7.9,0.00%,0.2,0,0,0,-,12/22/2025 5:30:00,0
Mon 12/22/2025,5:30:00 AM,Online,Online Core Plus Plus,SBG_US_OL_PCS_EN_PHN_SG,1,1,0.2,100.00%,8.7,0,17,17,20.2,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Online,Online Premium,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,23,12/22/2025 5:30:00,#VALUE!
Mon 12/22/2025,5:30:00 AM,Online,Online Premium,SBG_US_OL_MA_EN_PHN_SG,0,0,-,-,-,0,0,0,18.1,12/22/2025 5:30:00,#VALUE!
Mon 12/22/2025,5:30:00 AM,Online,Online Premium,SBG_US_OL_PCS MM_EN_MSG_SG,0,0,-,-,-,0,1,1,25.7,12/22/2025 5:30:00,#VALUE!
Mon 12/22/2025,5:30:00 AM,Online,Online Premium,SBG_US_OL_PCS MM_EN_PHN_SG,2,1,0.1,100.00%,22.2,0,3,3,20,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Online,Online Premium,SBG_US_OL_PCS_EN_PHN_SG,9,8,0.3,100.00%,22.4,1,10,9,22.7,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Online,Online Premium,SBG_US_OL_PR-E_EN_MSG_SG,8,8,0.1,100.00%,28.8,0,16,15,24,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Online,Online Premium,SBG_US_OL_PR-E_EN_PHN_SG,75,59,4.3,100.00%,22.1,15,42,40,23.2,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Online,Online Premium,SBG_US_OL_PREMSAVE_EN_PHN_SG,1,0,-,0.00%,-,0,0,0,-,12/22/2025 5:30:00,0
Mon 12/22/2025,5:30:00 AM,Online,Online Premium,SBG_US_OL_SLU_EN_MSG_SG,3,2,2.1,100.00%,35.7,1,4,4,22.6,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Online,Online Premium,SBG_US_OL_SLU_EN_PHN_SG,12,10,0.7,100.00%,15.4,0,9,8,22.2,12/22/2025 5:30:00,100
Mon 12/22/2025,5:30:00 AM,Online,Online Premium,-,0,0,-,-,-,0,0,0,24,12/22/2025 5:30:00,#VALUE!
Mon 12/22/2025,5:30:00 AM,Other-SBSEG,Payments Risk,SBG_US_OL_PCS_EN_MSG_SG,0,0,-,-,-,0,0,0,19.8,12/22/2025 5:30:00,#VALUE!
Mon 12/22/2025,5:30:00 AM,QB Live,QB Live,SBSEG_QBL_DIWM_US_PHN,7,0,-,100.00%,-,0,0,0,-,12/22/2025 5:30:00,100
Mon 12/22/2025,6:00:00 AM,Accountant,Accountant Core,SBG_US_DT_AG_EN_MSG_SG,0,0,-,-,-,0,0,0,23.5,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Accountant,Accountant Core,SBG_US_DT_AGSILVER_EN_PHN_SG,19,16,1.8,100.00%,26.3,0,15,14,22.6,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Accountant,Accountant Core,SBG_US_OL_AG_EN_MSG_SG,7,7,0.1,100.00%,28.1,0,0,0,-,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Accountant,Accountant Core,SBG_US_OL_AGSILVER_EN_MSG_SG,0,0,-,-,-,0,10,10,22.9,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Accountant,Accountant Core,SBG_US_OL_AGSILVER_EN_PHN_SG,26,26,0.4,100.00%,23.2,1,17,16,26.5,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Accountant,Accountant Premium,SBG_US_AGLF_EN_OMNI_SG,5,5,0.2,100.00%,55.1,0,3,2,24,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Accountant,Accountant Premium,SBG_US_DT_AG_EN_MSG_SG,0,0,-,-,-,0,0,0,23.3,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Accountant,Accountant Premium,SBG_US_DT_AGGOLD_EN_PHN_SG,12,12,0.6,100.00%,43.1,0,7,7,21.4,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Accountant,Accountant Premium,SBG_US_DT_AGPREM_EN_PHN_SG,3,3,0.4,100.00%,26.1,1,5,4,22.9,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Accountant,Accountant Premium,SBG_US_OL_AG_EN_MSG_SG,25,25,0.1,100.00%,23.1,0,23,22,22.7,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Accountant,Accountant Premium,SBG_US_OL_AGGOLD_EN_PHN_SG,27,26,0.4,100.00%,25.6,3,18,16,25,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Accountant,Accountant Premium,SBG_US_OL_AGPREM_EN_PHN_SG,43,51,0.9,100.00%,19,4,36,32,22.8,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core,SBG_US_DT_BS_EN_MSG_SG,2,2,0.1,100.00%,17.8,1,1,1,21.7,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core,SBG_US_DT_BS_EN_PHN_SG,7,7,0.4,100.00%,10.4,4,6,6,21.1,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core,SBG_US_DT_CORESAVE_EN_PHN_SG,4,4,0.2,100.00%,10.3,1,4,4,19.5,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core,SBG_US_DT_MA_EN_MSG_SG,4,4,0.7,100.00%,12.9,1,1,1,21.7,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core,SBG_US_DT_MA_EN_PHN_SG,10,10,3.3,100.00%,16.5,6,3,3,21.1,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core,SBG_US_DT_MAC_EN_MSG_SG,3,3,0.1,100.00%,15.6,3,0,0,21.8,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core,SBG_US_DT_MAC_EN_PHN_SG,10,9,0.3,100.00%,38.3,2,4,4,22.4,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core,SBG_US_DT_PP_EN_MSG_SG,25,25,0.1,100.00%,21.1,4,9,9,22.9,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core,SBG_US_DT_PP_EN_PHN_SG,48,47,0.8,100.00%,32.8,15,48,45,22.5,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,25.9,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_BS_EN_PHN_SG,0,0,-,-,-,0,5,5,24.2,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_DIY_EN_MSG_SG,9,9,0.1,100.00%,39.5,2,0,0,24.4,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_DIY_EN_PHN_SG,88,7,527.4,26.10%,26.7,0,39,36,25,12/22/2025 6:00:00,26.1
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_MA_EN_MSG_SG,1,1,0.1,100.00%,32.7,0,0,0,23.5,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_MA_EN_PHN_SG,2,2,0.2,100.00%,11.1,1,1,1,23.9,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_PP_EN_PHN_SG,25,20,5.4,100.00%,36.6,2,11,11,27,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_PSG_EN_PHN_SG,13,13,0.1,100.00%,8.6,3,10,10,9.2,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus,SBG_US_DT_WC_EN_PHN_SG,0,0,-,-,-,0,0,0,15.5,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus,SBG_US_WRKFRC_EN_MSG_SG,0,0,-,-,-,0,0,0,22.6,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus Plus,SBG_US_DT_BS_EN_MSG_SG,1,1,0.1,100.00%,23.3,0,0,0,25.1,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus Plus,SBG_US_DT_DIY_EN_PHN_SG,27,2,650.6,25.90%,12.8,1,7,6,23,12/22/2025 6:00:00,25.9
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus Plus,SBG_US_DT_PCS_EN_MSG_SG,6,6,0.6,100.00%,11.5,2,7,7,21.4,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus Plus,SBG_US_DT_PCS_EN_PHN_SG,26,21,3.4,100.00%,26.9,5,12,11,22.6,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Core Plus Plus,SBG_US_DT_PP_EN_PHN_SG,11,6,11.7,100.00%,14.2,4,9,9,24.2,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Premium,SBG_US_DT_ASST_EN_MSG_SG,4,4,0.1,100.00%,38,0,1,1,22.7,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Premium,SBG_US_DT_ASST_EN_PHN_SG,41,47,2.1,100.00%,24.5,3,13,12,25.6,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Premium,SBG_US_DT_DIY_EN_MSG_SG,47,46,0.9,100.00%,20.9,8,3,3,23.7,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Premium,SBG_US_DT_DIY_EN_PHN_SG,140,101,32.3,7.90%,23.1,6,24,23,27.4,12/22/2025 6:00:00,7.9
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Premium,SBG_US_DT_ES_EN_MSG_SG,29,29,0.2,100.00%,15.2,3,8,8,23.4,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Premium,SBG_US_DT_ES_EN_PHN_SG,146,101,9.5,85.60%,33.5,10,55,52,26.5,12/22/2025 6:00:00,85.6
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Premium,SBG_US_DT_MA_EN_MSG_SG,3,3,0.1,100.00%,26.3,0,1,1,19.7,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Premium,SBG_US_DT_MA_EN_PHN_SG,14,14,2.2,100.00%,17.4,9,4,4,25,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Premium,SBG_US_DT_PCS_EN_MSG_SG,0,0,-,-,-,0,2,1,21.2,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Premium,SBG_US_DT_PCS_EN_PHN_SG,8,5,4.3,100.00%,14.6,1,9,8,24.6,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Desktop,Desktop Premium,SBG_US_DT_PREMSAVE_EN_PHN_SG,13,13,0.1,100.00%,16.7,6,13,12,12,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_DE_OMNI_SG,0,0,-,-,-,0,1,1,24.5,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_FR_OMNI_SG,0,0,-,-,-,0,3,3,25.9,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_IT_OMNI_SG,3,3,0.2,100.00%,47.3,0,0,0,31,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_PT_OMNI_SG,2,2,0.1,100.00%,21.4,0,1,1,33,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_ALL_SP_OMNI_SG,1,1,0.1,100.00%,12.2,0,2,2,35,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_GE_EN_MSG_SSG,28,28,0.1,100.00%,29.1,0,32,32,29,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_HV_EN_MSG_SSG,12,12,0.2,100.00%,35.7,0,17,17,29,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Mailchimp,Mailchimp,MC_NR_OL_PS_HV_EN_PHN_SSG,6,5,0.5,100.00%,8,0,5,5,14,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Mid-Market,Intuit Enterprise Suite,SBG_US_OL_IES_EN_OMNI_SG,6,5,0.2,100.00%,23.9,1,7,7,29.3,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Mid-Market,Online Core,SBG_US_OL_QBO MM_EN_MSG_SG,0,0,-,-,-,0,4,4,21.8,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Mid-Market,Online Core,SBG_US_OL_QBO MM_EN_PHN_SG,21,19,0.9,100.00%,18.5,9,8,8,19.5,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Mid-Market,Online Core Plus,SBG_US_OL_PR-C MM_EN_MSG_SG,1,0,-,0.00%,-,0,2,2,22.6,12/22/2025 6:00:00,0
Mon 12/22/2025,6:00:00 AM,Mid-Market,Online Core Plus,SBG_US_OL_PR-C MM_EN_PHN_SG,17,15,0.3,100.00%,18.2,4,8,7,22,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Mid-Market,Online Core Plus Plus,SBG_US_OL_PCS MM_EN_MSG_SG,0,0,-,-,-,0,4,4,22.9,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Mid-Market,Online Core Plus Plus,SBG_US_OL_PCS MM_EN_PHN_SG,16,12,1,100.00%,14.9,5,13,12,20.5,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Mid-Market,Online Premium,SBG_US_OL_PR-E MM_EN_MSG_SG,7,7,0.1,100.00%,18.7,0,7,7,23.1,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Mid-Market,Online Premium,SBG_US_OL_PR-E MM_EN_PHN_SG,30,23,0.5,100.00%,19,8,21,20,23.1,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,22.5,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,Online Core,SBG_US_OL_BS_EN_PHN_SG,4,4,0.1,100.00%,19.6,2,2,2,20.3,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core,SBG_US_OL_CORESAVE_EN_PHN_SG,20,12,4.6,95.00%,20.8,3,8,7,14.5,12/22/2025 6:00:00,95
Mon 12/22/2025,6:00:00 AM,Online,Online Core,SBG_US_OL_DTM_EN_PHN_SG,14,14,0.3,100.00%,34.1,3,10,9,21.7,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,24.3,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,Online Core,SBG_US_OL_MA_EN_PHN_SG,6,6,0.6,100.00%,27.8,2,1,1,20.4,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core,SBG_US_OL_PCS_EN_PHN_SG,2,2,1.7,100.00%,7.4,1,0,0,14,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core,SBG_US_OL_QBO_EN_MSG_SG,1,1,0.1,100.00%,5.3,0,8,8,22.8,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core,SBG_US_OL_QBO_EN_PHN_SG,55,53,0.2,100.00%,25.4,17,31,29,22.5,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core,SBG_US_OL_QBSE_EN_MSG_SG,0,0,-,-,-,0,2,2,12.8,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,Online Core,SBG_US_OL_QBSE_EN_PHN_SG,7,6,0.1,100.00%,18,1,7,6,15.2,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,0,0,28.4,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus,SBG_US_OL_BS_EN_PHN_SG,0,0,-,-,-,0,0,0,22.7,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,27.3,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus,SBG_US_OL_MA_EN_PHN_SG,1,1,0.6,100.00%,57.7,0,0,0,21.9,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus,SBG_US_OL_PR-C_EN_MSG_SG,4,3,0.8,100.00%,38.1,1,17,17,26,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus,SBG_US_OL_PR-C_EN_PHN_SG,74,70,0.7,100.00%,28.5,12,45,42,25,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus,SBG_US_OL_QBO_EN_PHN_SG,11,11,0.5,100.00%,20.9,5,11,10,21.6,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus,SBG_US_WRKFRC_EN_MSG_SG,9,9,0.1,100.00%,16.3,0,8,8,14.7,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus Plus,SBG_US_OL_BS_EN_MSG_SG,0,0,-,-,-,0,1,1,26.7,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus Plus,SBG_US_OL_BS_EN_PHN_SG,16,14,2.1,100.00%,27.6,1,7,7,17.9,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus Plus,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,0,0,26.3,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus Plus,SBG_US_OL_MA_EN_PHN_SG,9,9,0.5,100.00%,15.8,1,1,1,16.1,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus Plus,SBG_US_OL_PCS_EN_MSG_SG,3,3,0.7,100.00%,23.9,0,17,17,25.4,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus Plus,SBG_US_OL_PCS_EN_PHN_SG,150,137,1.2,100.00%,20.6,49,130,122,20.1,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus Plus,SBG_US_OL_PR-C_EN_PHN_SG,8,8,0.8,100.00%,20.2,6,5,5,20.2,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus Plus,SBG_US_OL_QBCOM_EN_MSG_SG,0,0,-,-,-,0,0,0,20.9,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,Online Core Plus Plus,SBG_US_OL_QBCOM_EN_PHN_SG,1,1,0.1,100.00%,40.5,0,0,0,15.6,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Premium,SBG_US_OL_MA_EN_MSG_SG,0,0,-,-,-,0,1,1,24.1,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,Online Premium,SBG_US_OL_MA_EN_PHN_SG,0,0,-,-,-,0,1,1,18.1,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,Online Premium,SBG_US_OL_PCS MM_EN_MSG_SG,1,1,0.1,100.00%,10.9,0,1,1,25.7,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Premium,SBG_US_OL_PCS MM_EN_PHN_SG,5,4,0.4,100.00%,24.7,1,8,8,20,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Premium,SBG_US_OL_PCS_EN_MSG_SG,0,0,-,-,-,0,1,1,28.6,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,Online Premium,SBG_US_OL_PCS_EN_PHN_SG,16,16,0.4,100.00%,15.6,7,11,10,22.7,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Premium,SBG_US_OL_PR-E_EN_MSG_SG,8,8,0.1,100.00%,23.7,0,18,17,24.4,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Premium,SBG_US_OL_PR-E_EN_PHN_SG,127,140,0.7,100.00%,24.9,45,88,82,23,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Premium,SBG_US_OL_PREMSAVE_EN_PHN_SG,10,10,0.1,100.00%,22.4,4,9,9,14.8,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Premium,SBG_US_OL_SLU_EN_MSG_SG,3,4,0.1,100.00%,17.7,0,4,4,22.4,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Premium,SBG_US_OL_SLU_EN_PHN_SG,37,34,0.3,100.00%,15.5,10,22,20,22.1,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Premium,SBG_US_OL_SSSYNC_EN_PHN_SG,2,2,0.1,100.00%,41.2,0,0,0,22.1,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,Online Premium,-,0,0,-,-,-,0,0,0,21.5,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,QB Time,SBG_US_QBTIME SAVE_EN_PHN_SG,0,0,-,-,-,0,0,0,10.3,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Online,QB Time,SBG_US_QBTIME_EN_MSG_SG,8,8,0.1,100.00%,21,0,10,9,15.8,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Online,QB Time,SBG_US_QBTIME_EN_PHN_SG,29,28,0.2,100.00%,27.6,7,39,33,13.6,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Other-SBSEG,Fraud,SBG_US_FRAUD_EN_PHN_SG,5,5,0.1,100.00%,13.8,2,5,5,16.5,12/22/2025 6:00:00,100
Mon 12/22/2025,6:00:00 AM,Other-SBSEG,Payments Risk,SBG_US_OL_PCS_EN_MSG_SG,0,0,-,-,-,0,0,0,19.8,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,Other-SBSEG,Solution Provider,SBG_US_QSP_EN_OMNI_SG,0,0,-,-,-,0,0,0,16.9,12/22/2025 6:00:00,#VALUE!
Mon 12/22/2025,6:00:00 AM,QB Live,QB Live,SBSEG_QBL_DIWM_US_PHN,100,72,5.3,89.00%,34.1,23,26,26,34.4,12/22/2025 6:00:00,89
Mon 12/22/2025,6:30:00 AM,Accountant,Accountant Core,SBG_US_DT_AG_EN_MSG_SG,0,0,-,-,-,0,0,0,23.5,12/22/2025 6:30:00,#VALUE!
Mon 12/22/2025,6:30:00 AM,Accountant,Accountant Core,SBG_US_DT_AGSILVER_EN_PHN_SG,27,24,2.9,100.00%,22.8,1,13,12,22.6,12/22/2025 6:30:00,100
Mon 12/22/2025,6:30:00 AM,Accountant,Accountant Core,SBG_US_OL_AG_EN_MSG_SG,10,10,0.1,100.00%,30.3,0,0,0,-,12/22/2025 6:30:00,100
Mon 12/22/2025,6:30:00 AM,Accountant,Accountant Core,SBG_US_OL_AGSILVER_EN_MSG_SG,0,0,-,-,-,0,11,11,22.9,12/22/2025 6:30:00,#VALUE!
